user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100001169,01/06/2018,House Ads,control,FALSE,English,English,36-45 years,01/06/2018,2/19/18,Facebook,FALSE
a100001170,01/07/2018,Instagram,personalization,TRUE,English,English,36-45 years,01/07/2018,04/05/2018,Instagram,FALSE
a100001170,01/06/2018,House Ads,control,FALSE,English,English,45-55 years,01/07/2018,04/05/2018,Instagram,FALSE
a100001171,01/07/2018,Instagram,personalization,TRUE,English,English,45-55 years,01/07/2018,4/16/18,Instagram,FALSE
a100001171,01/06/2018,Push,control,FALSE,English,English,0-18 years,01/07/2018,4/16/18,Instagram,FALSE
a100001172,01/07/2018,Facebook,personalization,TRUE,English,English,55+ years,01/07/2018,3/17/18,Facebook,FALSE
a100001172,01/06/2018,Facebook,control,FALSE,English,English,19-24 years,01/07/2018,3/17/18,Facebook,FALSE
a100001173,01/07/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/07/2018,03/06/2018,Instagram,FALSE
a100001173,01/07/2018,Instagram,control,FALSE,English,English,24-30 years,01/07/2018,03/06/2018,Instagram,FALSE
a100001174,01/07/2018,Email,personalization,TRUE,English,English,19-24 years,01/07/2018,03/04/2018,Email,FALSE
a100001174,01/07/2018,Instagram,control,FALSE,English,English,30-36 years,01/07/2018,03/04/2018,Email,FALSE
a100001175,01/08/2018,Push,personalization,TRUE,English,English,24-30 years,01/08/2018,,Push,TRUE
a100001175,01/07/2018,Facebook,control,FALSE,English,English,36-45 years,01/08/2018,,Push,TRUE
a100001176,01/08/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/08/2018,,Facebook,TRUE
a100001176,01/07/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,01/08/2018,,Facebook,TRUE
a100001177,01/08/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/08/2018,,Instagram,TRUE
a100001177,01/07/2018,House Ads,control,FALSE,English,English,0-18 years,01/08/2018,,Instagram,TRUE
a100001178,01/08/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/08/2018,,Facebook,TRUE
a100001178,01/07/2018,House Ads,control,FALSE,Spanish,Spanish,19-24 years,01/08/2018,,Facebook,TRUE
a100001179,01/08/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/08/2018,,Instagram,TRUE
a100001179,01/08/2018,Push,control,FALSE,English,English,24-30 years,01/08/2018,,Instagram,TRUE
a100001180,01/08/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/08/2018,4/17/18,Instagram,FALSE
a100001180,01/08/2018,Facebook,control,FALSE,English,English,30-36 years,01/08/2018,4/17/18,Instagram,FALSE
a100001181,01/09/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/09/2018,03/06/2018,Facebook,FALSE
a100001181,01/08/2018,Instagram,control,FALSE,English,English,36-45 years,01/09/2018,03/06/2018,Facebook,FALSE
a100001182,01/09/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/09/2018,02/06/2018,Instagram,FALSE
a100001182,01/08/2018,Instagram,control,FALSE,English,English,45-55 years,01/09/2018,02/06/2018,Instagram,FALSE
a100001183,01/09/2018,Email,personalization,TRUE,English,English,19-24 years,01/09/2018,01/11/2018,Email,FALSE
a100001183,01/08/2018,Facebook,control,FALSE,English,English,0-18 years,01/09/2018,01/11/2018,Email,FALSE
a100001184,01/09/2018,Push,personalization,TRUE,English,English,19-24 years,01/09/2018,03/03/2018,Push,FALSE
a100001184,01/08/2018,House Ads,control,FALSE,English,English,19-24 years,01/09/2018,03/03/2018,Push,FALSE
a100001185,01/09/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/09/2018,3/26/18,Facebook,FALSE
a100001185,01/08/2018,House Ads,control,FALSE,Spanish,Spanish,24-30 years,01/09/2018,3/26/18,Facebook,FALSE
a100001186,01/09/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/09/2018,04/05/2018,Instagram,FALSE
a100001186,01/09/2018,House Ads,control,FALSE,English,English,30-36 years,01/09/2018,04/05/2018,Instagram,FALSE
a100001187,01/10/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/10/2018,3/23/18,Facebook,FALSE
a100001187,01/09/2018,Push,control,FALSE,English,English,36-45 years,01/10/2018,3/23/18,Facebook,FALSE
a100001188,01/10/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/10/2018,1/25/18,Instagram,FALSE
a100001188,01/09/2018,Facebook,control,FALSE,English,English,45-55 years,01/10/2018,1/25/18,Instagram,FALSE
a100001189,01/10/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/10/2018,,Instagram,TRUE
a100001189,01/09/2018,Instagram,control,FALSE,English,English,0-18 years,01/10/2018,,Instagram,TRUE
a100001190,01/10/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/10/2018,,Facebook,TRUE
a100001190,01/09/2018,Instagram,control,FALSE,English,English,19-24 years,01/10/2018,,Facebook,TRUE
a100001191,01/10/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/10/2018,,Instagram,TRUE
a100001191,01/09/2018,Facebook,control,FALSE,English,English,24-30 years,01/10/2018,,Instagram,TRUE
a100001192,01/10/2018,Email,personalization,FALSE,English,English,19-24 years,01/10/2018,,Email,TRUE
a100001192,01/09/2018,House Ads,control,FALSE,English,English,30-36 years,01/10/2018,,Email,TRUE
a100001193,01/11/2018,Push,personalization,TRUE,English,English,24-30 years,01/11/2018,,Push,TRUE
a100001193,01/10/2018,House Ads,control,FALSE,English,English,36-45 years,01/11/2018,,Push,TRUE
a100001194,01/11/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/11/2018,,Facebook,TRUE
a100001194,01/10/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,01/11/2018,,Facebook,TRUE
a100001195,01/11/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/11/2018,,Instagram,TRUE
a100001195,01/10/2018,Push,control,FALSE,English,English,0-18 years,01/11/2018,,Instagram,TRUE
a100001196,01/11/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/11/2018,,Facebook,TRUE
a100001196,01/10/2018,Facebook,control,FALSE,English,English,19-24 years,01/11/2018,,Facebook,TRUE
a100001197,01/11/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/11/2018,,Instagram,TRUE
a100001197,01/10/2018,Instagram,control,FALSE,English,English,24-30 years,01/11/2018,,Instagram,TRUE
a100001198,01/11/2018,Email,personalization,FALSE,English,English,19-24 years,01/11/2018,2/24/18,Email,FALSE
a100001198,01/10/2018,Instagram,control,FALSE,English,English,30-36 years,01/11/2018,2/24/18,Email,FALSE
a100001199,01/12/2018,Push,personalization,TRUE,English,English,24-30 years,01/12/2018,3/24/18,Push,FALSE
a100001199,01/10/2018,Facebook,control,FALSE,English,English,36-45 years,01/12/2018,3/24/18,Push,FALSE
a100001200,01/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/12/2018,1/17/18,Facebook,FALSE
a100001200,01/11/2018,House Ads,control,FALSE,English,English,45-55 years,01/12/2018,1/17/18,Facebook,FALSE
a100001201,01/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/12/2018,1/30/18,Instagram,FALSE
a100001201,01/11/2018,House Ads,control,FALSE,English,English,0-18 years,01/12/2018,1/30/18,Instagram,FALSE
a100001202,01/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/12/2018,4/20/18,Facebook,FALSE
a100001202,01/11/2018,House Ads,control,FALSE,English,English,19-24 years,01/12/2018,4/20/18,Facebook,FALSE
a100001203,01/12/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/12/2018,02/07/2018,Instagram,FALSE
a100001203,01/11/2018,Push,control,FALSE,English,English,24-30 years,01/12/2018,02/07/2018,Instagram,FALSE
a100001204,1/13/18,Instagram,personalization,TRUE,English,English,19-24 years,1/13/18,4/22/18,Instagram,FALSE
a100001204,01/11/2018,Facebook,control,FALSE,English,English,30-36 years,1/13/18,4/22/18,Instagram,FALSE
a100001205,1/13/18,Facebook,personalization,TRUE,English,English,24-30 years,1/13/18,03/10/2018,Facebook,FALSE
a100001205,01/11/2018,Instagram,control,FALSE,English,English,36-45 years,1/13/18,03/10/2018,Facebook,FALSE
a100001206,1/13/18,Instagram,personalization,TRUE,English,English,30-36 years,1/13/18,4/14/18,Instagram,FALSE
a100001206,01/11/2018,Instagram,control,FALSE,English,English,45-55 years,1/13/18,4/14/18,Instagram,FALSE
a100001207,1/13/18,Email,personalization,TRUE,English,English,36-45 years,1/13/18,,Email,TRUE
a100001207,01/12/2018,Facebook,control,FALSE,English,English,0-18 years,1/13/18,,Email,TRUE
a100001208,1/13/18,Push,personalization,TRUE,English,English,45-55 years,1/13/18,,Push,TRUE
a100001208,01/12/2018,House Ads,control,FALSE,English,English,19-24 years,1/13/18,,Push,TRUE
a100001209,1/13/18,Facebook,personalization,TRUE,English,English,55+ years,1/13/18,,Facebook,TRUE
a100001209,01/12/2018,House Ads,control,FALSE,English,English,24-30 years,1/13/18,,Facebook,TRUE
a100001210,1/14/18,Instagram,personalization,TRUE,English,English,0-18 years,1/14/18,,Instagram,TRUE
a100001210,01/12/2018,House Ads,control,FALSE,English,English,30-36 years,1/14/18,,Instagram,TRUE
a100001211,1/14/18,Facebook,personalization,TRUE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001211,01/12/2018,Push,control,FALSE,English,English,36-45 years,1/14/18,,Facebook,TRUE
a100001212,1/14/18,Instagram,personalization,TRUE,English,English,24-30 years,1/14/18,,Instagram,TRUE
a100001212,01/12/2018,Facebook,control,FALSE,English,English,45-55 years,1/14/18,,Instagram,TRUE
a100001213,1/14/18,Instagram,personalization,TRUE,English,English,19-24 years,1/14/18,,Instagram,TRUE
a100001213,01/12/2018,Instagram,control,FALSE,English,English,0-18 years,1/14/18,,Instagram,TRUE
a100001214,1/14/18,Facebook,personalization,TRUE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001214,1/13/18,Instagram,control,FALSE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001215,1/14/18,Instagram,personalization,TRUE,English,English,19-24 years,1/14/18,,Instagram,TRUE
a100001215,1/13/18,Facebook,control,FALSE,English,English,24-30 years,1/14/18,,Instagram,TRUE
a100001216,1/15/18,Email,personalization,FALSE,English,English,0-18 years,1/15/18,,Email,TRUE
a100001216,1/13/18,House Ads,control,FALSE,English,English,30-36 years,1/15/18,,Email,TRUE
a100001217,1/15/18,Push,personalization,TRUE,English,English,19-24 years,1/15/18,,Push,TRUE
a100001217,1/13/18,House Ads,control,FALSE,English,Spanish,36-45 years,1/15/18,,Push,TRUE
a100001218,1/15/18,Facebook,personalization,TRUE,English,English,24-30 years,1/15/18,,Facebook,TRUE
a100001218,1/13/18,House Ads,control,FALSE,English,English,45-55 years,1/15/18,,Facebook,TRUE
a100001219,1/15/18,Instagram,personalization,TRUE,English,English,19-24 years,1/15/18,,Instagram,TRUE
a100001219,1/13/18,Push,control,FALSE,English,English,0-18 years,1/15/18,,Instagram,TRUE
a100001220,1/15/18,Facebook,personalization,TRUE,English,English,19-24 years,1/15/18,,Facebook,TRUE
a100001220,1/13/18,Facebook,control,FALSE,English,English,19-24 years,1/15/18,,Facebook,TRUE
a100001221,1/15/18,Instagram,personalization,TRUE,English,English,19-24 years,1/15/18,,Instagram,TRUE
a100001221,1/14/18,Instagram,control,FALSE,English,English,24-30 years,1/15/18,,Instagram,TRUE
a100001222,1/16/18,Email,personalization,TRUE,English,English,0-18 years,1/16/18,,Email,TRUE
a100001222,1/14/18,Instagram,control,FALSE,English,English,30-36 years,1/16/18,,Email,TRUE
a100001223,1/16/18,Push,personalization,TRUE,English,English,19-24 years,1/16/18,2/17/18,Push,FALSE
a100001223,1/14/18,Facebook,control,FALSE,English,English,36-45 years,1/16/18,2/17/18,Push,FALSE
a100001224,1/16/18,Facebook,personalization,TRUE,English,English,24-30 years,1/16/18,3/23/18,Facebook,FALSE
a100001224,1/14/18,House Ads,control,FALSE,English,English,45-55 years,1/16/18,3/23/18,Facebook,FALSE
a100001225,1/16/18,Instagram,personalization,TRUE,English,English,19-24 years,1/16/18,4/21/18,Instagram,FALSE
a100001225,1/14/18,House Ads,control,FALSE,English,English,0-18 years,1/16/18,4/21/18,Instagram,FALSE
a100001226,1/16/18,Facebook,personalization,TRUE,English,English,19-24 years,1/16/18,4/16/18,Facebook,FALSE
a100001226,1/14/18,House Ads,control,FALSE,English,Spanish,19-24 years,1/16/18,4/16/18,Facebook,FALSE
a100001227,1/16/18,Instagram,personalization,TRUE,English,English,19-24 years,1/16/18,02/10/2018,Instagram,FALSE
a100001227,1/14/18,Push,control,FALSE,English,English,24-30 years,1/16/18,02/10/2018,Instagram,FALSE
a100001228,1/16/18,Instagram,personalization,TRUE,English,English,0-18 years,1/16/18,3/27/18,Instagram,FALSE
a100001228,1/15/18,Facebook,control,FALSE,English,English,30-36 years,1/16/18,3/27/18,Instagram,FALSE
a100001229,1/17/18,Facebook,personalization,TRUE,English,English,19-24 years,1/17/18,2/17/18,Facebook,FALSE
a100001229,1/15/18,Instagram,control,FALSE,English,English,36-45 years,1/17/18,2/17/18,Facebook,FALSE
a100001230,1/17/18,Instagram,personalization,TRUE,English,English,24-30 years,1/17/18,02/09/2018,Instagram,FALSE
a100001230,1/15/18,Instagram,control,FALSE,English,English,45-55 years,1/17/18,02/09/2018,Instagram,FALSE
a100001231,1/17/18,Email,personalization,FALSE,English,English,19-24 years,1/17/18,2/25/18,Email,FALSE
a100001231,1/15/18,Facebook,control,FALSE,English,English,0-18 years,1/17/18,2/25/18,Email,FALSE
a100001232,1/17/18,Push,personalization,TRUE,English,English,19-24 years,1/17/18,,Push,TRUE
a100001232,1/15/18,House Ads,control,FALSE,English,English,19-24 years,1/17/18,,Push,TRUE
a100001233,1/17/18,Facebook,personalization,TRUE,English,English,19-24 years,1/17/18,,Facebook,TRUE
a100001233,1/15/18,House Ads,control,FALSE,English,Spanish,24-30 years,1/17/18,,Facebook,TRUE
a100001234,1/17/18,Instagram,personalization,TRUE,English,English,0-18 years,1/17/18,,Instagram,TRUE
a100001234,1/15/18,House Ads,control,FALSE,English,English,30-36 years,1/17/18,,Instagram,TRUE
a100001235,1/18/18,Facebook,personalization,TRUE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001235,1/16/18,Push,control,FALSE,English,English,36-45 years,1/18/18,,Facebook,TRUE
a100001236,1/18/18,Instagram,personalization,TRUE,English,English,24-30 years,1/18/18,,Instagram,TRUE
a100001236,1/16/18,Facebook,control,FALSE,English,English,45-55 years,1/18/18,,Instagram,TRUE
a100001237,1/18/18,Instagram,personalization,TRUE,English,English,19-24 years,1/18/18,,Instagram,TRUE
a100001237,1/16/18,Instagram,control,FALSE,English,English,0-18 years,1/18/18,,Instagram,TRUE
a100001238,1/18/18,Facebook,personalization,TRUE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001238,1/16/18,Instagram,control,FALSE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001239,1/18/18,Instagram,personalization,TRUE,English,English,19-24 years,1/18/18,,Instagram,TRUE
a100001239,1/16/18,Facebook,control,FALSE,English,English,24-30 years,1/18/18,,Instagram,TRUE
a100001240,1/18/18,Email,control,TRUE,English,English,0-18 years,1/18/18,,Email,TRUE
a100001240,1/16/18,House Ads,control,FALSE,English,English,30-36 years,1/18/18,,Email,TRUE
a100001241,1/19/18,Push,control,TRUE,English,English,19-24 years,1/19/18,,Push,TRUE
a100001241,1/16/18,House Ads,control,FALSE,English,Spanish,36-45 years,1/19/18,,Push,TRUE
a100001242,1/19/18,Facebook,control,TRUE,English,English,24-30 years,1/19/18,,Facebook,TRUE
a100001242,1/17/18,House Ads,control,FALSE,English,English,45-55 years,1/19/18,,Facebook,TRUE
a100001243,1/19/18,Instagram,control,TRUE,English,English,30-36 years,1/19/18,,Instagram,TRUE
a100001243,1/17/18,Push,control,FALSE,English,English,0-18 years,1/19/18,,Instagram,TRUE
a100001244,1/19/18,Facebook,control,TRUE,English,English,36-45 years,1/19/18,,Facebook,TRUE
a100001244,1/17/18,Facebook,control,FALSE,English,English,19-24 years,1/19/18,,Facebook,TRUE
a100001245,1/19/18,Instagram,control,TRUE,English,English,45-55 years,1/19/18,,Instagram,TRUE
a100001245,1/17/18,Instagram,control,FALSE,English,English,24-30 years,1/19/18,,Instagram,TRUE
a100001246,1/20/18,Email,control,TRUE,English,English,55+ years,1/20/18,,Email,TRUE
a100001246,1/17/18,Instagram,control,FALSE,English,English,30-36 years,1/20/18,,Email,TRUE
a100001247,1/20/18,Push,control,TRUE,English,English,0-18 years,1/20/18,,Push,TRUE
a100001247,1/17/18,Facebook,control,FALSE,English,English,36-45 years,1/20/18,,Push,TRUE
a100001248,1/20/18,Facebook,control,TRUE,English,English,19-24 years,1/20/18,,Facebook,TRUE
a100001248,1/17/18,House Ads,control,FALSE,English,English,45-55 years,1/20/18,,Facebook,TRUE
a100001249,1/20/18,Instagram,control,TRUE,English,English,24-30 years,1/20/18,,Instagram,TRUE
a100001249,1/18/18,House Ads,control,FALSE,English,English,0-18 years,1/20/18,,Instagram,TRUE
a100001250,1/20/18,Facebook,control,TRUE,English,English,30-36 years,1/20/18,,Facebook,TRUE
a100001250,1/18/18,House Ads,control,FALSE,English,Spanish,19-24 years,1/20/18,,Facebook,TRUE
a100001251,1/20/18,Instagram,control,TRUE,English,English,36-45 years,1/20/18,,Instagram,TRUE
a100001251,1/18/18,Push,control,FALSE,English,English,24-30 years,1/20/18,,Instagram,TRUE
a100001252,1/21/18,Instagram,control,TRUE,English,English,45-55 years,1/21/18,,Instagram,TRUE
a100001252,1/18/18,Facebook,control,FALSE,English,English,30-36 years,1/21/18,,Instagram,TRUE
a100001253,1/21/18,Facebook,control,TRUE,English,English,55+ years,1/21/18,,Facebook,TRUE
a100001253,1/18/18,Instagram,control,FALSE,English,English,36-45 years,1/21/18,,Facebook,TRUE
a100001254,1/21/18,Instagram,control,TRUE,English,English,0-18 years,1/21/18,,Instagram,TRUE
a100001254,1/18/18,Instagram,control,FALSE,English,English,45-55 years,1/21/18,,Instagram,TRUE
a100001255,1/21/18,Email,control,FALSE,English,English,19-24 years,1/21/18,,Email,TRUE
a100001255,1/18/18,Facebook,control,FALSE,English,English,0-18 years,1/21/18,,Email,TRUE
a100001256,1/21/18,Push,control,TRUE,English,English,24-30 years,1/21/18,,Push,TRUE
a100001256,1/19/18,House Ads,control,FALSE,English,English,19-24 years,1/21/18,,Push,TRUE
a100001257,1/21/18,Facebook,control,TRUE,English,English,30-36 years,1/21/18,,Facebook,TRUE
